Period,GameId,Teams,League,Designation,Side,Points,Key,BO Odds,BO dec_odds,Category,Date,Name
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-111,1.9,Alternate Runs + RBIs,2024-08-12,G. Sanchez
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,186,2.86,Alternate Runs + RBIs,2024-08-12,G. Sanchez
,199961,LAD(away) vs MIL(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,759,8.59,Alternate Runs + RBIs,2024-08-12,G. Sanchez
,199961,LAD(away) vs MIL(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,688,7.88,Alternate Runs + RBIs,2024-08-12,M. Betts
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,167,2.67,Alternate Runs + RBIs,2024-08-12,M. Betts
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-130,1.77,Alternate Runs + RBIs,2024-08-12,M. Betts
,199961,LAD(away) vs MIL(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,340,4.4,Alternate Runs + RBIs,2024-08-12,M. Betts
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,3689,37.89,Alternate Stolen bases,2024-08-12,K. Hernández
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,1253,13.53,Alternate Stolen bases,2024-08-12,K. Hernández
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,876,9.76,Alternate Stolen bases,2024-08-12,G. Lux
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,3656,37.56,Alternate Stolen bases,2024-08-12,G. Lux
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,1253,13.53,Alternate Stolen bases,2024-08-12,W. Smith
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,3689,37.89,Alternate Stolen bases,2024-08-12,W. Smith
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,974,10.74,Alternate Stolen bases,2024-08-12,W. Adames
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,3667,37.67,Alternate Stolen bases,2024-08-12,W. Adames
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,3678,37.78,Alternate Stolen bases,2024-08-12,W. Contreras
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,1096,11.96,Alternate Stolen bases,2024-08-12,W. Contreras
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,729,8.29,Alternate Stolen bases,2024-08-12,F. Freeman
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,3584,36.84,Alternate Stolen bases,2024-08-12,F. Freeman
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,729,8.29,Alternate Stolen bases,2024-08-12,M. Rojas
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,3584,36.84,Alternate Stolen bases,2024-08-12,M. Rojas
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,624,7.24,Alternate Stolen bases,2024-08-12,S. Frelick
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,2304,24.04,Alternate Stolen bases,2024-08-12,S. Frelick
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,2051,21.51,Alternate Stolen bases,2024-08-12,J. Chourio
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,459,5.59,Alternate Stolen bases,2024-08-12,J. Chourio
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,298,3.98,Alternate Stolen bases,2024-08-12,S. Ohtani
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,1353,14.53,Alternate Stolen bases,2024-08-12,S. Ohtani
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,1253,13.53,Alternate Stolen bases,2024-08-12,R. Hoskins
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,3689,37.89,Alternate Stolen bases,2024-08-12,R. Hoskins
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,3644,37.44,Alternate Stolen bases,2024-08-12,T. Hernandez
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,796,8.96,Alternate Stolen bases,2024-08-12,T. Hernandez
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,3656,37.56,Alternate Stolen bases,2024-08-12,J. Ortiz
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,876,9.76,Alternate Stolen bases,2024-08-12,J. Ortiz
,199961,LAD(away) vs MIL(home),MLB,over,,1.5,pp;0;ss;sb;1.5,2194,22.94,Alternate Stolen bases,2024-08-12,M. Betts
,199961,LAD(away) vs MIL(home),MLB,over,,0.5,pp;0;ss;sb;0.5,546,6.46,Alternate Stolen bases,2024-08-12,M. Betts
,199961,LAD(away) vs MIL(home),MLB,over,,5.5,pp;0;ss;so;5.5,103,2.03,Alternate Strikeouts,2024-08-12,C. Kershaw
,199961,LAD(away) vs MIL(home),MLB,over,,6.5,pp;0;ss;so;6.5,171,2.71,Alternate Strikeouts,2024-08-12,C. Kershaw
,199961,LAD(away) vs MIL(home),MLB,over,,7.5,pp;0;ss;so;7.5,287,3.87,Alternate Strikeouts,2024-08-12,C. Kershaw
,199961,LAD(away) vs MIL(home),MLB,over,,4.5,pp;0;ss;so;4.5,-175,1.57,Alternate Strikeouts,2024-08-12,C. Kershaw
,199961,LAD(away) vs MIL(home),MLB,over,,8.5,pp;0;ss;so;8.5,493,5.93,Alternate Strikeouts,2024-08-12,C. Kershaw
,199961,LAD(away) vs MIL(home),MLB,over,,3.5,pp;0;ss;so;3.5,-455,1.22,Alternate Strikeouts,2024-08-12,C. Kershaw
,199961,LAD(away) vs MIL(home),MLB,over,,9.5,pp;0;ss;so;9.5,878,9.78,Alternate Strikeouts,2024-08-12,C. Kershaw
,199961,LAD(away) vs MIL(home),MLB,over,,5.5,pp;0;ss;so;5.5,-192,1.52,Alternate Strikeouts,2024-08-12,F. Peralta
,199961,LAD(away) vs MIL(home),MLB,over,,8.5,pp;0;ss;so;8.5,346,4.46,Alternate Strikeouts,2024-08-12,F. Peralta
,199961,LAD(away) vs MIL(home),MLB,over,,7.5,pp;0;ss;so;7.5,194,2.94,Alternate Strikeouts,2024-08-12,F. Peralta
,199961,LAD(away) vs MIL(home),MLB,over,,10.5,pp;0;ss;so;10.5,1243,13.43,Alternate Strikeouts,2024-08-12,F. Peralta
,199961,LAD(away) vs MIL(home),MLB,over,,6.5,pp;0;ss;so;6.5,115,2.15,Alternate Strikeouts,2024-08-12,F. Peralta
,199961,LAD(away) vs MIL(home),MLB,over,,11.5,pp;0;ss;so;11.5,2583,26.83,Alternate Strikeouts,2024-08-12,F. Peralta
,199961,LAD(away) vs MIL(home),MLB,over,,9.5,pp;0;ss;so;9.5,639,7.39,Alternate Strikeouts,2024-08-12,F. Peralta
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;er;2.5,143,2.43,Alternate Earned runs,2024-08-12,L. Gil
,201175,NYY(away) vs CWS(home),MLB,over,,3.5,pp;0;ss;er;3.5,274,3.74,Alternate Earned runs,2024-08-12,L. Gil
,201175,NYY(away) vs CWS(home),MLB,over,,4.5,pp;0;ss;er;4.5,532,6.32,Alternate Earned runs,2024-08-12,L. Gil
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;er;1.5,-145,1.69,Alternate Earned runs,2024-08-12,L. Gil
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;er;0.5,-625,1.16,Alternate Earned runs,2024-08-12,L. Gil
,201175,NYY(away) vs CWS(home),MLB,over,,4.5,pp;0;ss;er;4.5,192,2.92,Alternate Earned runs,2024-08-12,K. Bush
,201175,NYY(away) vs CWS(home),MLB,over,,3.5,pp;0;ss;er;3.5,110,2.1,Alternate Earned runs,2024-08-12,K. Bush
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;er;2.5,-312,1.32,Alternate Earned runs,2024-08-12,K. Bush
,201175,NYY(away) vs CWS(home),MLB,over,,5.5,pp;0;ss;er;5.5,356,4.56,Alternate Earned runs,2024-08-12,K. Bush
,201175,NYY(away) vs CWS(home),MLB,over,,6.5,pp;0;ss;er;6.5,673,7.73,Alternate Earned runs,2024-08-12,K. Bush
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,533,6.33,Alternate Hits,2024-08-12,A. Judge
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-333,1.3,Alternate Hits,2024-08-12,A. Judge
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,178,2.78,Alternate Hits,2024-08-12,A. Judge
,201175,NYY(away) vs CWS(home),MLB,over,,3.5,pp;0;ss;hit;3.5,1738,18.38,Alternate Hits,2024-08-12,A. Judge
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-323,1.31,Alternate Hits,2024-08-12,G. Stanton
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,542,6.42,Alternate Hits,2024-08-12,G. Stanton
,201175,NYY(away) vs CWS(home),MLB,over,,3.5,pp;0;ss;hit;3.5,1745,18.45,Alternate Hits,2024-08-12,G. Stanton
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,186,2.86,Alternate Hits,2024-08-12,G. Stanton
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-250,1.4,Alternate Hits,2024-08-12,G. Torres
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,185,2.85,Alternate Hits,2024-08-12,G. Torres
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,659,7.59,Alternate Hits,2024-08-12,G. Torres
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-147,1.68,Alternate Hits,2024-08-12,L. Robert
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,306,4.06,Alternate Hits,2024-08-12,L. Robert
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,1165,12.65,Alternate Hits,2024-08-12,L. Robert
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,247,3.47,Alternate Hits,2024-08-12,D. LeMahieu
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,958,10.58,Alternate Hits,2024-08-12,D. LeMahieu
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-200,1.5,Alternate Hits,2024-08-12,D. LeMahieu
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,1051,11.51,Alternate Hits,2024-08-12,A. Vaughn
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,274,3.74,Alternate Hits,2024-08-12,A. Vaughn
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-172,1.58,Alternate Hits,2024-08-12,A. Vaughn
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-143,1.7,Alternate Hits,2024-08-12,G. Sheets
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,1180,12.8,Alternate Hits,2024-08-12,G. Sheets
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,312,4.12,Alternate Hits,2024-08-12,G. Sheets
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-169,1.59,Alternate Hits,2024-08-12,A. Benintendi
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,1063,11.63,Alternate Hits,2024-08-12,A. Benintendi
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,277,3.77,Alternate Hits,2024-08-12,A. Benintendi
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,677,7.77,Alternate Hits,2024-08-12,A. Volpe
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,189,2.89,Alternate Hits,2024-08-12,A. Volpe
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-244,1.41,Alternate Hits,2024-08-12,A. Volpe
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-112,1.89,Alternate Hits,2024-08-12,K. Lee
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,428,5.28,Alternate Hits,2024-08-12,K. Lee
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,1691,17.91,Alternate Hits,2024-08-12,K. Lee
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-323,1.31,Alternate Hits,2024-08-12,A. Verdugo
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,190,2.9,Alternate Hits,2024-08-12,A. Verdugo
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,546,6.46,Alternate Hits,2024-08-12,A. Verdugo
,201175,NYY(away) vs CWS(home),MLB,over,,3.5,pp;0;ss;hit;3.5,1748,18.48,Alternate Hits,2024-08-12,A. Verdugo
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,1063,11.63,Alternate Hits,2024-08-12,N. Lopez
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,277,3.77,Alternate Hits,2024-08-12,N. Lopez
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-169,1.59,Alternate Hits,2024-08-12,N. Lopez
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,186,2.86,Alternate Hits,2024-08-12,J. Soto
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,542,6.42,Alternate Hits,2024-08-12,J. Soto
,201175,NYY(away) vs CWS(home),MLB,over,,3.5,pp;0;ss;hit;3.5,1745,18.45,Alternate Hits,2024-08-12,J. Soto
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-323,1.31,Alternate Hits,2024-08-12,J. Soto
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,256,3.56,Alternate Hits,2024-08-12,A. Wells
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-189,1.53,Alternate Hits,2024-08-12,A. Wells
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,984,10.84,Alternate Hits,2024-08-12,A. Wells
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-139,1.72,Alternate Hits,2024-08-12,D. Fletcher
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,405,5.05,Alternate Hits,2024-08-12,D. Fletcher
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,1785,18.85,Alternate Hits,2024-08-12,D. Fletcher
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,965,10.65,Alternate Hits,2024-08-12,J. Chisholm Jr.
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,248,3.48,Alternate Hits,2024-08-12,J. Chisholm Jr.
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-200,1.5,Alternate Hits,2024-08-12,J. Chisholm Jr.
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,2103,22.03,Alternate Hits,2024-08-12,M. Vargas
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-106,1.94,Alternate Hits,2024-08-12,M. Vargas
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,529,6.29,Alternate Hits,2024-08-12,M. Vargas
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-135,1.74,Alternate Hits,2024-08-12,N. Senzel
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,411,5.11,Alternate Hits,2024-08-12,N. Senzel
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,1808,19.08,Alternate Hits,2024-08-12,N. Senzel
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;hit;2.5,1696,17.96,Alternate Hits,2024-08-12,B. Rice
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hit;1.5,380,4.8,Alternate Hits,2024-08-12,B. Rice
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hit;0.5,-152,1.66,Alternate Hits,2024-08-12,B. Rice
,201175,NYY(away) vs CWS(home),MLB,over,,3.5,pp;0;ss;hita;3.5,-244,1.41,Alternate Hits Allowed,2024-08-12,L. Gil
,201175,NYY(away) vs CWS(home),MLB,over,,8.5,pp;0;ss;hita;8.5,1934,20.34,Alternate Hits Allowed,2024-08-12,L. Gil
,201175,NYY(away) vs CWS(home),MLB,over,,9.5,pp;0;ss;hita;9.5,4242,43.42,Alternate Hits Allowed,2024-08-12,L. Gil
,201175,NYY(away) vs CWS(home),MLB,over,,6.5,pp;0;ss;hita;6.5,441,5.41,Alternate Hits Allowed,2024-08-12,L. Gil
,201175,NYY(away) vs CWS(home),MLB,over,,4.5,pp;0;ss;hita;4.5,117,2.17,Alternate Hits Allowed,2024-08-12,L. Gil
,201175,NYY(away) vs CWS(home),MLB,over,,5.5,pp;0;ss;hita;5.5,220,3.2,Alternate Hits Allowed,2024-08-12,L. Gil
,201175,NYY(away) vs CWS(home),MLB,over,,7.5,pp;0;ss;hita;7.5,908,10.08,Alternate Hits Allowed,2024-08-12,L. Gil
,201175,NYY(away) vs CWS(home),MLB,over,,8.5,pp;0;ss;hita;8.5,1241,13.41,Alternate Hits Allowed,2024-08-12,K. Bush
,201175,NYY(away) vs CWS(home),MLB,over,,5.5,pp;0;ss;hita;5.5,141,2.41,Alternate Hits Allowed,2024-08-12,K. Bush
,201175,NYY(away) vs CWS(home),MLB,over,,7.5,pp;0;ss;hita;7.5,586,6.86,Alternate Hits Allowed,2024-08-12,K. Bush
,201175,NYY(away) vs CWS(home),MLB,over,,9.5,pp;0;ss;hita;9.5,2722,28.22,Alternate Hits Allowed,2024-08-12,K. Bush
,201175,NYY(away) vs CWS(home),MLB,over,,6.5,pp;0;ss;hita;6.5,286,3.86,Alternate Hits Allowed,2024-08-12,K. Bush
,201175,NYY(away) vs CWS(home),MLB,over,,4.5,pp;0;ss;hita;4.5,-154,1.65,Alternate Hits Allowed,2024-08-12,K. Bush
,201175,NYY(away) vs CWS(home),MLB,over,,3.5,pp;0;ss;hita;3.5,-556,1.18,Alternate Hits Allowed,2024-08-12,K. Bush
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,150,2.5,Alternate Home runs,2024-08-12,A. Judge
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,1100,12.0,Alternate Home runs,2024-08-12,A. Judge
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,1200,13.0,Alternate Home runs,2024-08-12,G. Stanton
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,200,3.0,Alternate Home runs,2024-08-12,G. Stanton
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,400,5.0,Alternate Home runs,2024-08-12,G. Torres
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,2400,25.0,Alternate Home runs,2024-08-12,G. Torres
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,500,6.0,Alternate Home runs,2024-08-12,A. Vaughn
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,3400,35.0,Alternate Home runs,2024-08-12,A. Vaughn
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,2400,25.0,Alternate Home runs,2024-08-12,L. Robert
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,400,5.0,Alternate Home runs,2024-08-12,L. Robert
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,4400,45.0,Alternate Home runs,2024-08-12,D. LeMahieu
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,700,8.0,Alternate Home runs,2024-08-12,D. LeMahieu
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,3900,40.0,Alternate Home runs,2024-08-12,G. Sheets
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,600,7.0,Alternate Home runs,2024-08-12,G. Sheets
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,700,8.0,Alternate Home runs,2024-08-12,A. Volpe
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,4400,45.0,Alternate Home runs,2024-08-12,A. Volpe
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,700,8.0,Alternate Home runs,2024-08-12,K. Lee
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,4400,45.0,Alternate Home runs,2024-08-12,K. Lee
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,2400,25.0,Alternate Home runs,2024-08-12,A. Wells
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,400,5.0,Alternate Home runs,2024-08-12,A. Wells
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,3400,35.0,Alternate Home runs,2024-08-12,A. Benintendi
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,500,6.0,Alternate Home runs,2024-08-12,A. Benintendi
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,250,3.5,Alternate Home runs,2024-08-12,J. Soto
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,1650,17.5,Alternate Home runs,2024-08-12,J. Soto
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,900,10.0,Alternate Home runs,2024-08-12,N. Lopez
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,4900,50.0,Alternate Home runs,2024-08-12,N. Lopez
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,3900,40.0,Alternate Home runs,2024-08-12,A. Verdugo
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,600,7.0,Alternate Home runs,2024-08-12,A. Verdugo
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,5900,60.0,Alternate Home runs,2024-08-12,D. Fletcher
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,1100,12.0,Alternate Home runs,2024-08-12,D. Fletcher
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,4900,50.0,Alternate Home runs,2024-08-12,N. Senzel
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,900,10.0,Alternate Home runs,2024-08-12,N. Senzel
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,4400,45.0,Alternate Home runs,2024-08-12,M. Vargas
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,700,8.0,Alternate Home runs,2024-08-12,M. Vargas
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,400,5.0,Alternate Home runs,2024-08-12,J. Chisholm Jr.
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,2400,25.0,Alternate Home runs,2024-08-12,J. Chisholm Jr.
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;hr;0.5,350,4.5,Alternate Home runs,2024-08-12,B. Rice
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;hr;1.5,2150,22.5,Alternate Home runs,2024-08-12,B. Rice
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-204,1.49,Alternate Runs + RBIs,2024-08-12,G. Stanton
,201175,NYY(away) vs CWS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,419,5.19,Alternate Runs + RBIs,2024-08-12,G. Stanton
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,115,2.15,Alternate Runs + RBIs,2024-08-12,G. Stanton
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,220,3.2,Alternate Runs + RBIs,2024-08-12,G. Stanton
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,793,8.93,Alternate Runs + RBIs,2024-08-12,G. Sheets
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,317,4.17,Alternate Runs + RBIs,2024-08-12,G. Sheets
,201175,NYY(away) vs CWS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,1792,18.92,Alternate Runs + RBIs,2024-08-12,G. Sheets
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,136,2.36,Alternate Runs + RBIs,2024-08-12,G. Sheets
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,118,2.18,Alternate Runs + RBIs,2024-08-12,A. Judge
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,-312,1.32,Alternate Runs + RBIs,2024-08-12,A. Judge
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,-139,1.72,Alternate Runs + RBIs,2024-08-12,A. Judge
,201175,NYY(away) vs CWS(home),MLB,over,,3.5,pp;0;ss;r+r;3.5,190,2.9,Alternate Runs + RBIs,2024-08-12,A. Judge
,201175,NYY(away) vs CWS(home),MLB,over,,0.5,pp;0;ss;r+r;0.5,100,2.0,Alternate Runs + RBIs,2024-08-12,A. Vaughn
,201175,NYY(away) vs CWS(home),MLB,over,,1.5,pp;0;ss;r+r;1.5,223,3.23,Alternate Runs + RBIs,2024-08-12,A. Vaughn
,201175,NYY(away) vs CWS(home),MLB,over,,2.5,pp;0;ss;r+r;2.5,501,6.01,Alternate Runs + RBIs,2024-08-12,A. Vaughn
