Teams,League,Category,Designation,Side,Name,Points,Odds,Units
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 5-0,0.0,61.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 5-1,0.0,46.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 5-2,0.0,31.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 5-3,0.0,36.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 5-4,0.0,26.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 6-0,0.0,71.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 6-1,0.0,51.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 6-2,0.0,46.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 6-3,0.0,46.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 6-4,0.0,41.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 6-5,0.0,41.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 7-0,0.0,101.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 7-1,0.0,67.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 7-2,0.0,61.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 7-3,0.0,51.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 7-4,0.0,61.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 7-5,0.0,51.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 7-6,0.0,61.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 8-0,0.0,301.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 8-1,0.0,91.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 8-2,0.0,71.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 8-3,0.0,71.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 8-4,0.0,81.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 8-5,0.0,91.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 8-6,0.0,91.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 8-7,0.0,126.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 9-0,0.0,201.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 9-1,0.0,126.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 9-2,0.0,151.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 9-3,0.0,101.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 9-4,0.0,91.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 9-5,0.0,126.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 9-6,0.0,201.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 9-7,0.0,201.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 9-8,0.0,176.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 10-0,0.0,301.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 10-1,0.0,151.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 10-2,0.0,101.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 10-3,0.0,101.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 10-4,0.0,151.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 10-5,0.0,201.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 10-6,0.0,201.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 10-7,0.0,201.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 10-8,0.0,301.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Home,Kansas City Royals 10-9,0.0,351.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 1-0,0.0,41.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 2-0,0.0,36.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 2-1,0.0,23.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 3-0,0.0,36.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 3-1,0.0,23.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 3-2,0.0,21.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 4-0,0.0,36.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 4-1,0.0,26.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 4-2,0.0,26.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 4-3,0.0,23.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 5-0,0.0,46.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 5-1,0.0,29.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 5-2,0.0,29.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 5-3,0.0,29.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 5-4,0.0,29.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 6-0,0.0,46.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 6-1,0.0,41.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 6-2,0.0,31.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 6-3,0.0,36.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 6-4,0.0,41.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 6-5,0.0,41.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 7-0,0.0,61.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 7-1,0.0,41.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 7-2,0.0,46.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 7-3,0.0,41.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 7-4,0.0,51.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 7-5,0.0,61.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 7-6,0.0,71.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 8-0,0.0,61.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 8-1,0.0,61.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 8-2,0.0,46.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 8-3,0.0,51.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 8-4,0.0,61.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 8-5,0.0,61.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 8-6,0.0,91.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 8-7,0.0,101.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 9-0,0.0,101.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 9-1,0.0,67.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 9-2,0.0,61.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 9-3,0.0,71.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 9-4,0.0,81.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 9-5,0.0,81.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 9-6,0.0,101.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 9-7,0.0,201.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 9-8,0.0,176.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 10-0,0.0,101.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 10-1,0.0,101.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 10-2,0.0,91.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 10-3,0.0,91.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 10-4,0.0,101.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 10-5,0.0,126.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 10-6,0.0,176.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 10-7,0.0,301.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 10-8,0.0,351.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Away,San Diego Padres 10-9,0.0,351.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Neither,Draw 0-0,0.0,51.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Neither,Draw 1-1,0.0,26.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Neither,Draw 2-2,0.0,26.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Neither,Draw 3-3,0.0,23.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Neither,Draw 4-4,0.0,26.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Neither,Draw 5-5,0.0,41.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Neither,Draw 6-6,0.0,61.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Neither,Draw 7-7,0.0,91.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Neither,Draw 8-8,0.0,201.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Neither,Draw 9-9,0.0,351.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Neither,Draw 10-10,0.0,301.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,9 Inning Correct Score OF,,Neither,Any Other Score,0.0,9.5,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Team With The Highest Scoring Inning OF,,Home,Kansas City Royals,0.0,2.65,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Team With The Highest Scoring Inning OF,,Away,San Diego Padres,0.0,2.1,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Team With The Highest Scoring Inning OF,,Neither,Draw,0.0,4.1,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Highest Scoring Inning OF,,Neither,1st Inning,0.0,8.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Highest Scoring Inning OF,,Neither,2nd Inning,0.0,11.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Highest Scoring Inning OF,,Neither,3rd Inning,0.0,10.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Highest Scoring Inning OF,,Neither,4th Inning,0.0,9.5,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Highest Scoring Inning OF,,Neither,5th Inning,0.0,9.5,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Highest Scoring Inning OF,,Neither,6th Inning,0.0,8.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Highest Scoring Inning OF,,Neither,7th Inning,0.0,8.5,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Highest Scoring Inning OF,,Neither,8th Inning,0.0,8.5,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Highest Scoring Inning OF,,Neither,9th Inning,0.0,11.5,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Highest Scoring Inning OF,,Neither,Draw,0.0,3.3,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,1.4762,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,2.6,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,2.15,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,1.6667,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,1.1334,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,5.5,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,3.3,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,1.3077,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,5.25,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,1.1429,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,15.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,1.025,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,9.5,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,1.0601,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Winner OF,,Home,Kansas City Royals,0.0,4.1,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Winner OF,,Away,San Diego Padres,0.0,3.8,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Winner OF,,Neither,Draw,0.0,1.6897,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - A Run To Be Scored OF,,Neither,Yes,0.5,2.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - A Run To Be Scored OF,,Neither,No,0.5,1.7693,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Team B - A Run To Be Scored OF,,Away,Yes,0.5,3.2,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Team B - A Run To Be Scored OF,,Away,No,0.5,1.3334,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Team A - A Run To Be Scored OF,,Home,Yes,0.5,3.4,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Team A - A Run To Be Scored OF,,Home,No,0.5,1.2858,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Total Runs OF,over,Neither,Over 1.5,1.5,3.4,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Total Runs OF,under,Neither,Under 1.5,1.5,1.2858,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Run Line OF,,Home,Kansas City Royals -0.5,-0.5,4.1,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Run Line OF,,Home,Kansas City Royals -1.5,-1.5,9.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Run Line OF,,Away,San Diego Padres +0.5,0.5,1.2223,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Run Line OF,,Away,San Diego Padres +1.5,1.5,1.0667,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Total Runs Odd/Even OF,,Neither,Odd,0.0,3.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Total Runs Odd/Even OF,,Neither,Even,0.0,1.3637,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Correct Score OF,,Home,1st Inning Kansas City Royals 1-0,0.0,7.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Correct Score OF,,Home,1st Inning Kansas City Royals 2-0,0.0,14.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Correct Score OF,,Home,1st Inning Kansas City Royals 2-1,0.0,41.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Correct Score OF,,Home,1st Inning Kansas City Royals 3-0,0.0,29.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Correct Score OF,,Home,1st Inning Kansas City Royals 3-1,0.0,91.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Correct Score OF,,Home,1st Inning Kansas City Royals 3-2,0.0,151.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Correct Score OF,,Home,1st Inning Kansas City Royals 4-0,0.0,51.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Correct Score OF,,Home,1st Inning Kansas City Royals 4-1,0.0,176.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Correct Score OF,,Home,1st Inning Kansas City Royals 4-2,0.0,301.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Correct Score OF,,Home,1st Inning Kansas City Royals 4-3,0.0,501.0,
San Diego Padres(away) vs Kansas City Royals(home),MLB,Inning 'X' - Correct Score OF,,Away,1st Inning San Diego Padres 1-0,0.0,7.5,
