Teams,League,Category,Designation,Side,Name,Points,Odds,Units
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,10.0,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,1.0572,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,1.091,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,7.0,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,4.0,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,1.2353,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,2.6,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,1.4762,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,1.8,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,1.9524,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,1.3334,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,3.2,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Inning 'X' - Winner OF,,Home,Arizona Diamondbacks,0.0,3.5,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Inning 'X' - Winner OF,,Away,San Francisco Giants,0.0,3.8,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Inning 'X' - Winner OF,,Neither,Draw,0.0,1.8,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Inning 'X' - A Run To Be Scored OF,,Neither,Yes,0.5,1.8696,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Inning 'X' - A Run To Be Scored OF,,Neither,No,0.5,1.8696,
San Francisco Giants(away) vs Arizona Diamondbacks(home),MLB,Inning 'X' - Team A - A Run To Be Scored OF,,Home,Yes,0.5,2.9,
